"id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","bedrooms","beds","price","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","Air_conditioning","Baby_monitor","Baby_safety_gates","Bathtub","Bed_linens","Breakfast","Building_staff","Carbon_monoxide_alarm","Changing_table","Children\u2019s_dinnerware","Cleaning_before_checkout","Coffee_maker","Cooking_basics","Dedicated_workspace","Dishes_and_silverware","Elevator","Essentials","Ethernet_connection","EV_charger","Extra_pillows_and_blankets","Fire_extinguisher","First_aid_kit","Free_residential_garage_on_premises","Game_console","Garden_or_backyard","Gym","Hangers","High_chair","Host_greets_you","Hot_tub","Hot_water","Indoor_fireplace","Iron","Kitchen","Lockbox","Long_term_stays_allowed","Luggage_dropoff_allowed","Microwave","Nespresso_coffee_machine","Outlet_covers","Patio_or_balcony","Private_entrance","Room-darkening_shades","Single_level_home","Smoke_alarm","Waterfront","stove_agg","Wifi_agg","TV_agg","oven_agg","refrigerator","soap_agg","BBQ_agg","toys_agg","crib_agg","parking_agg","shampoo_agg","heating_agg","washer_agg","conditioner_agg","dry_agg"
3716585,"Centrum-Oost",52.36663,4.90973,"Entire apartment","Entire home/apt",2,"1 bath",1,1,140,4,40,"2014-09-05","2017-10-29",98,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
3719416,"Centrum-West",52.37501,4.8805,"Entire apartment","Entire home/apt",4,"1 bath",2,2,229,4,38,"2014-08-11","2019-11-12",94,10,9,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3722301,"Centrum-Oost",52.36361,4.88953,"Entire apartment","Entire home/apt",4,"1.5 baths",2,4,343,2,154,"2016-05-13","2020-03-15",99,10,10,10,10,10,10,"t",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
3722931,"Centrum-Oost",52.36357,4.90852,"Entire apartment","Entire home/apt",2,"1 bath",1,1,99,4,31,"2014-09-01","2017-11-27",99,10,10,10,10,10,9,"f",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3724060,"De Baarsjes - Oud-West",52.36959,4.87488,"Entire apartment","Entire home/apt",2,"1 bath",1,1,170,2,61,"2014-08-11","2020-01-01",98,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3724193,"Centrum-Oost",52.3626,4.91146,"Entire apartment","Entire home/apt",2,"1 bath",1,2,175,5,14,"2014-10-19","2018-07-08",100,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
3724325,"Centrum-West",52.37681,4.87936,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,157,2,38,"2014-09-13","2019-12-30",96,10,10,10,10,10,9,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
3728383,"De Pijp - Rivierenbuurt",52.34715,4.89147,"Entire apartment","Entire home/apt",2,"1 bath",1,1,140,6,10,"2014-08-18","2018-08-01",100,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
3729804,"Zuid",52.34817,4.8606,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,135,2,25,"2014-08-08","2018-08-04",92,9,9,9,10,9,9,"f",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
3729980,"Westerpark",52.37537,4.87228,"Entire apartment","Entire home/apt",2,"1 bath",1,1,112,2,17,"2014-08-05","2019-06-29",89,9,9,10,10,10,9,"f",1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1
3734163,"Centrum-West",52.37823,4.88081,"Entire apartment","Entire home/apt",4,"1.5 baths",1,2,225,3,24,"2016-02-15","2019-11-24",97,10,9,10,10,10,9,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
3734794,"Watergraafsmeer",52.35727,4.93593,"Entire apartment","Entire home/apt",4,"1 bath",2,2,95,6,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
3735239,"Bos en Lommer",52.37871,4.85186,"Entire apartment","Entire home/apt",4,"1 bath",2,2,170,1,17,"2014-08-07","2019-02-25",95,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
3739133,"Oud-Oost",52.35126,4.91818,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,150,24,3,"2015-05-12","2015-09-14",93,10,9,10,10,9,8,"f",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
3740108,"De Baarsjes - Oud-West",52.3633,4.85949,"Entire apartment","Entire home/apt",2,"1 bath",1,1,120,5,14,"2014-09-22","2018-10-10",95,10,10,10,10,9,9,"f",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3750152,"Oostelijk Havengebied - Indische Buurt",52.36409,4.93867,"Entire apartment","Entire home/apt",2,"1 bath",1,1,90,5,16,"2016-07-15","2017-09-21",84,9,7,9,9,9,8,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
3754415,"Bos en Lommer",52.37662,4.85942,"Entire apartment","Entire home/apt",3,"1 bath",2,2,70,2,44,"2014-08-25","2017-01-02",84,9,7,9,9,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3755114,"IJburg - Zeeburgereiland",52.35448,5.00309,"Entire apartment","Entire home/apt",4,"1 bath",2,2,105,2,15,"2017-01-23","2017-08-26",95,10,9,10,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
3762105,"Westerpark",52.38392,4.87209,"Entire apartment","Entire home/apt",2,"1 bath",1,1,89,2,39,"2014-08-19","2017-09-05",97,10,9,10,10,9,9,"f",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
3764423,"De Baarsjes - Oud-West",52.36028,4.86111,"Entire apartment","Entire home/apt",2,"1 bath",NA,1,160,3,1,"2016-05-08","2016-05-08",100,8,10,10,10,10,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3769896,"De Baarsjes - Oud-West",52.37108,4.87051,"Entire apartment","Entire home/apt",2,"1 bath",1,1,120,5,5,"2015-06-09","2016-05-25",96,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
3770176,"Oud-Oost",52.35066,4.91299,"Entire apartment","Entire home/apt",2,"1 bath",1,1,150,2,8,"2014-12-01","2019-03-20",98,10,10,10,10,10,10,"f",0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
3770244,"Watergraafsmeer",52.33948,4.92014,"Entire apartment","Entire home/apt",2,"1 bath",1,1,85,2,4,"2015-05-11","2018-07-02",90,9,9,10,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
3770422,"De Baarsjes - Oud-West",52.36017,4.86464,"Entire apartment","Entire home/apt",4,"1 bath",2,2,284,3,38,"2014-08-18","2018-10-29",95,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
3771282,"De Pijp - Rivierenbuurt",52.35492,4.89628,"Entire apartment","Entire home/apt",4,"1.5 baths",2,2,214,6,7,"2015-05-19","2018-08-16",91,9,9,9,9,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1
3773010,"Westerpark",52.38834,4.8819,"Entire apartment","Entire home/apt",2,"1 bath",1,1,93,2,2,"2015-07-26","2015-08-09",100,10,8,9,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3774247,"Westerpark",52.37401,4.8726,"Entire apartment","Entire home/apt",4,"2 baths",5,5,262,3,79,"2014-11-17","2019-09-29",99,10,10,10,10,10,10,"f",0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
3776698,"De Pijp - Rivierenbuurt",52.34741,4.90518,"Entire apartment","Entire home/apt",4,"1 bath",2,2,190,2,2,"2016-08-14","2018-07-23",70,10,5,10,10,10,6,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
3778648,"Centrum-West",52.37448,4.87819,"Entire apartment","Entire home/apt",2,"1 bath",1,1,120,1,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3780448,"De Baarsjes - Oud-West",52.36086,4.84941,"Entire apartment","Entire home/apt",2,"1 bath",1,1,125,1,14,"2014-08-15","2016-09-12",97,10,9,10,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3780901,"Westerpark",52.38401,4.87206,"Entire apartment","Entire home/apt",2,"1 bath",NA,0,103,29,62,"2015-11-09","2019-12-15",95,10,10,10,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3781081,"Oostelijk Havengebied - Indische Buurt",52.36417,4.94328,"Entire apartment","Entire home/apt",4,"1 bath",3,2,150,3,5,"2015-07-20","2018-07-26",96,10,10,10,10,10,9,"f",0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1
3782438,"Westerpark",52.38262,4.86866,"Entire apartment","Entire home/apt",4,"1.5 baths",2,2,145,2,3,"2016-07-09","2016-09-26",100,10,9,10,10,9,9,"f",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3783232,"Bos en Lommer",52.37644,4.83911,"Entire apartment","Entire home/apt",4,"1 bath",3,3,283,3,15,"2014-09-14","2019-08-08",96,10,9,10,10,9,9,"t",0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1
3785694,"De Baarsjes - Oud-West",52.36292,4.85381,"Entire apartment","Entire home/apt",2,"1 bath",1,1,94,2,22,"2014-08-30","2018-07-25",96,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
3795382,"Oostelijk Havengebied - Indische Buurt",52.36298,4.93303,"Entire apartment","Entire home/apt",3,"1 bath",2,1,142,2,40,"2014-08-18","2018-08-07",98,10,10,10,10,9,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3795579,"De Pijp - Rivierenbuurt",52.35265,4.90228,"Entire apartment","Entire home/apt",4,"1 bath",3,3,190,2,8,"2019-07-28","2019-09-15",98,10,10,10,10,9,10,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3799447,"De Baarsjes - Oud-West",52.36294,4.85137,"Entire apartment","Entire home/apt",2,"1 bath",1,1,143,3,26,"2014-09-14","2019-09-23",97,10,10,10,10,9,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1
3800606,"De Pijp - Rivierenbuurt",52.34397,4.89785,"Entire apartment","Entire home/apt",3,"1 bath",2,3,150,3,3,"2014-09-16","2016-01-02",93,10,9,9,9,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3808074,"Zuid",52.34358,4.86344,"Entire apartment","Entire home/apt",4,"1 bath",2,2,150,2,2,"2017-06-05","2017-06-11",90,9,9,10,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0
3809292,"De Pijp - Rivierenbuurt",52.35353,4.90138,"Entire apartment","Entire home/apt",2,"1 bath",1,1,130,4,30,"2014-08-18","2019-02-18",98,10,10,10,10,9,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3810986,"Centrum-West",52.37181,4.87515,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,250,3,8,"2015-07-20","2018-07-07",93,9,9,10,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3811001,"De Pijp - Rivierenbuurt",52.35838,4.89002,"Entire apartment","Entire home/apt",2,"1 bath",1,0,185,4,37,"2014-08-29","2019-10-19",92,10,8,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3814846,"De Baarsjes - Oud-West",52.36582,4.86723,"Entire apartment","Entire home/apt",2,"1 bath",1,1,100,3,44,"2014-08-27","2019-03-24",94,10,9,10,10,9,9,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3816284,"Oostelijk Havengebied - Indische Buurt",52.37231,4.93462,"Entire apartment","Entire home/apt",3,"1 bath",1,2,149,4,51,"2014-09-14","2019-06-20",96,10,9,10,10,9,9,"f",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3818763,"Centrum-Oost",52.36941,4.89767,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,99,14,12,"2014-10-08","2018-09-04",93,10,9,10,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3819439,"Oud-Noord",52.38387,4.91494,"Entire apartment","Entire home/apt",2,"1 bath",1,1,90,2,4,"2015-10-18","2016-09-20",90,10,10,9,10,8,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3822857,"Oud-Oost",52.35718,4.90867,"Entire apartment","Entire home/apt",2,"1 bath",1,1,130,3,43,"2014-09-20","2018-08-05",98,10,9,10,10,10,10,"f",0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1
3823159,"Centrum-West",52.37442,4.88649,"Entire apartment","Entire home/apt",2,"1 bath",1,1,250,2,13,"2014-11-02","2019-08-20",89,8,8,10,10,10,9,"t",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1
3827439,"De Baarsjes - Oud-West",52.36927,4.8658,"Entire apartment","Entire home/apt",4,"1 bath",2,2,140,2,11,"2014-09-29","2016-12-31",92,10,9,9,9,8,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
3828168,"Oostelijk Havengebied - Indische Buurt",52.36412,4.94227,"Entire apartment","Entire home/apt",2,"1 bath",1,1,90,4,13,"2015-07-12","2017-10-19",97,10,10,10,10,9,9,"f",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
3831816,"Zuid",52.35066,4.8471,"Entire apartment","Entire home/apt",5,"1 bath",2,3,120,5,28,"2014-08-17","2018-07-08",93,10,9,10,9,9,9,"f",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
3833796,"De Pijp - Rivierenbuurt",52.35481,4.9002,"Entire apartment","Entire home/apt",4,"1 bath",2,2,233,2,33,"2014-08-24","2020-01-02",97,10,10,10,10,10,9,"f",0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1
3835253,"De Baarsjes - Oud-West",52.37028,4.86591,"Entire apartment","Entire home/apt",4,"1 bath",2,0,250,3,56,"2015-09-15","2020-01-03",97,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0
3837731,"Osdorp",52.35015,4.80291,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,93,2,5,"2014-09-28","2019-07-26",100,10,10,10,10,10,10,"t",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
3841266,"De Baarsjes - Oud-West",52.36118,4.86072,"Entire apartment","Entire home/apt",2,"1 bath",1,1,90,4,31,"2014-09-03","2020-09-28",99,10,10,10,10,10,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0
3841339,"Oostelijk Havengebied - Indische Buurt",52.36448,4.93767,"Entire apartment","Entire home/apt",2,"1.5 baths",1,2,99,2,32,"2014-09-20","2020-07-29",96,10,10,10,10,9,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
3846837,"Zuid",52.35021,4.84879,"Entire apartment","Entire home/apt",2,"1 bath",1,1,97,3,32,"2014-08-18","2020-08-22",98,10,10,10,10,10,9,"f",1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1
3847617,"De Baarsjes - Oud-West",52.36136,4.86302,"Entire apartment","Entire home/apt",2,"1 bath",1,1,150,5,20,"2014-10-21","2018-10-01",93,10,10,10,10,9,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
3849875,"Oud-Oost",52.35628,4.92188,"Entire apartment","Entire home/apt",4,"1 bath",2,1,120,6,34,"2014-08-18","2018-08-17",89,9,8,9,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
3850073,"Watergraafsmeer",52.33992,4.91838,"Entire apartment","Entire home/apt",2,"1 bath",1,1,130,3,4,"2014-09-15","2016-05-17",95,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3850557,"De Baarsjes - Oud-West",52.37068,4.87277,"Entire apartment","Entire home/apt",2,"1 bath",1,1,139,2,38,"2015-07-06","2019-02-17",97,10,10,10,10,10,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
